data_128.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
27	S(32)	91.14	0.743	90.40	94.92	8513.87878
18	S(7)	91.14	0.743	90.40	94.92	8513.87878
9	ncof	91.14	0.743	90.40	94.92	8513.87878
31	S(56)	91.14	0.743	90.40	94.92	8513.87878
5	3cP	90.86	0.735	90.10	94.83	8469.331675
25	S(30)	90.86	0.735	90.10	94.83	8469.331675
20	S(17)	91.14	0.743	90.67	93.44	8458.289565
19	S(16)	90.58	0.727	89.80	94.74	8424.89689
4	dis3	90.86	0.734	90.37	93.33	8412.9089
35	q+	90.86	0.734	90.37	93.33	8412.9089
3	dis1	90.86	0.734	90.37	93.33	8412.9089
23	S(27)	90.58	0.726	90.07	93.22	8367.73837
37	m	91.14	0.742	91.22	90.77	8360.80259
26	S(31)	90.03	0.709	89.22	94.55	8337.553015
38	A	90.30	0.717	90.03	91.67	8268.89445
30	S(37)	90.30	0.717	90.57	89.06	8174.691855
36	q-	90.30	0.717	90.85	87.88	8133.734205
29	S(36)	85.32	0.556	84.31	94.44	7675.1675
drop:
24	S(28)
data_39.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
27	S(33)	91.69	0.761	90.73	96.61	8659.88517
9	ncof	91.69	0.761	90.73	96.61	8659.88517
10	ncoi	91.69	0.761	90.73	96.61	8659.88517
7	4cvCH	91.69	0.761	90.73	96.61	8659.88517
32	S(80)	91.69	0.761	90.73	96.61	8659.88517
6	2cv	91.69	0.761	90.73	96.61	8659.88517
16	S(3)	91.69	0.761	90.73	96.61	8659.88517
21	S(20)	91.41	0.753	90.43	96.55	8616.31887
11	noxy	91.41	0.753	90.43	96.55	8616.31887
12	nnitro	91.41	0.753	90.43	96.55	8616.31887
15	Shal	91.41	0.753	90.43	96.55	8616.31887
17	S(5)	91.69	0.760	91.00	95.08	8601.548
14	1ka	91.14	0.744	90.13	96.49	8573.69604
39	Svnc	91.14	0.744	90.13	96.49	8573.69604
13	1k	91.14	0.744	90.13	96.49	8573.69604
8	6cvCH	91.14	0.744	90.13	96.49	8573.69604
38	VS	91.14	0.744	90.13	96.49	8573.69604
20	S(17)	91.41	0.752	90.70	95.00	8557.2417
31	S(60)	91.41	0.752	90.70	95.00	8557.2417
30	S(56)	91.14	0.743	90.40	94.92	8513.87878
5	3cP	91.14	0.743	90.40	94.92	8513.87878
26	S(32)	91.14	0.743	90.40	94.92	8513.87878
4	dis3	91.14	0.743	90.40	94.92	8513.87878
3	dis1	91.14	0.743	90.40	94.92	8513.87878
18	S(7)	91.14	0.743	90.40	94.92	8513.87878
33	eb	90.86	0.735	90.10	94.83	8469.331675
22	S(26)	90.86	0.735	90.10	94.83	8469.331675
24	S(30)	90.86	0.735	90.10	94.83	8469.331675
34	q+	90.86	0.734	90.37	93.33	8412.9089
25	S(31)	90.30	0.718	89.51	94.64	8380.48235
37	A	90.58	0.726	90.07	93.22	8367.73837
35	q-	90.86	0.734	90.64	91.94	8361.61626
23	S(27)	90.30	0.717	89.77	93.10	8322.139395
19	S(16)	90.30	0.717	89.77	93.10	8322.139395
36	m	90.86	0.734	90.91	90.63	8313.98738
29	S(37)	90.30	0.717	90.57	89.06	8174.691855
28	S(36)	85.87	0.576	84.83	94.74	7761.55411
drop:
27	S(33)
data_38.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
16	S(3)	91.69	0.761	90.73	96.61	8659.88517
6	2cv	91.69	0.761	90.73	96.61	8659.88517
12	nnitro	91.69	0.761	90.73	96.61	8659.88517
7	4cvCH	91.41	0.753	90.43	96.55	8616.31887
10	ncoi	91.41	0.753	90.43	96.55	8616.31887
9	ncof	91.41	0.753	90.43	96.55	8616.31887
14	1ka	91.41	0.753	90.43	96.55	8616.31887
37	VS	91.41	0.753	90.43	96.55	8616.31887
13	1k	91.41	0.753	90.43	96.55	8616.31887
26	S(32)	91.41	0.753	90.43	96.55	8616.31887
38	Svnc	91.41	0.753	90.43	96.55	8616.31887
31	S(80)	91.41	0.753	90.43	96.55	8616.31887
11	noxy	91.41	0.753	90.43	96.55	8616.31887
3	dis1	91.69	0.760	91.00	95.08	8601.548
15	Shal	91.14	0.744	90.13	96.49	8573.69604
8	6cvCH	91.14	0.744	90.13	96.49	8573.69604
21	S(20)	91.14	0.744	90.13	96.49	8573.69604
20	S(17)	91.41	0.752	90.70	95.00	8557.2417
4	dis3	91.41	0.752	90.70	95.00	8557.2417
29	S(56)	91.14	0.743	90.40	94.92	8513.87878
18	S(7)	91.14	0.743	90.40	94.92	8513.87878
30	S(60)	91.14	0.743	90.40	94.92	8513.87878
5	3cP	91.14	0.743	90.40	94.92	8513.87878
22	S(26)	91.14	0.743	90.40	94.92	8513.87878
17	S(5)	91.14	0.743	90.40	94.92	8513.87878
23	S(27)	90.86	0.735	90.10	94.83	8469.331675
32	eb	90.86	0.735	90.10	94.83	8469.331675
24	S(30)	90.86	0.735	90.10	94.83	8469.331675
36	A	90.86	0.734	90.37	93.33	8412.9089
33	q+	90.86	0.734	90.37	93.33	8412.9089
25	S(31)	90.30	0.718	89.51	94.64	8380.48235
19	S(16)	90.58	0.726	90.07	93.22	8367.73837
34	q-	90.86	0.734	90.64	91.94	8361.61626
35	m	90.86	0.734	90.91	90.63	8313.98738
28	S(37)	90.58	0.725	90.60	90.48	8266.7547
27	S(36)	85.87	0.576	84.83	94.74	7761.55411
drop:
16	S(3)
data_37.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
25	S(32)	91.69	0.761	90.73	96.61	8659.88517
13	1k	91.41	0.753	90.43	96.55	8616.31887
6	2cv	91.41	0.753	90.43	96.55	8616.31887
4	dis3	91.41	0.753	90.43	96.55	8616.31887
28	S(56)	91.41	0.753	90.43	96.55	8616.31887
9	ncof	91.41	0.753	90.43	96.55	8616.31887
12	nnitro	91.41	0.753	90.43	96.55	8616.31887
11	noxy	91.41	0.753	90.43	96.55	8616.31887
5	3cP	91.41	0.753	90.43	96.55	8616.31887
14	1ka	91.41	0.753	90.43	96.55	8616.31887
37	Svnc	91.41	0.753	90.43	96.55	8616.31887
10	ncoi	91.41	0.753	90.43	96.55	8616.31887
30	S(80)	91.41	0.753	90.43	96.55	8616.31887
8	6cvCH	91.41	0.753	90.43	96.55	8616.31887
31	eb	91.41	0.753	90.43	96.55	8616.31887
36	VS	91.41	0.753	90.43	96.55	8616.31887
7	4cvCH	91.41	0.753	90.43	96.55	8616.31887
16	S(5)	91.69	0.760	91.00	95.08	8601.548
20	S(20)	91.14	0.744	90.13	96.49	8573.69604
15	Shal	91.14	0.744	90.13	96.49	8573.69604
19	S(17)	91.41	0.752	90.70	95.00	8557.2417
3	dis1	91.41	0.752	90.70	95.00	8557.2417
29	S(60)	91.14	0.743	90.40	94.92	8513.87878
21	S(26)	91.14	0.743	90.40	94.92	8513.87878
17	S(7)	90.86	0.735	90.10	94.83	8469.331675
23	S(30)	90.86	0.735	90.10	94.83	8469.331675
32	q+	91.14	0.743	90.67	93.44	8458.289565
22	S(27)	90.58	0.727	89.80	94.74	8424.89689
18	S(16)	90.86	0.734	90.37	93.33	8412.9089
35	A	90.86	0.734	90.37	93.33	8412.9089
24	S(31)	90.30	0.718	89.51	94.64	8380.48235
33	q-	90.86	0.734	90.64	91.94	8361.61626
34	m	90.58	0.725	90.60	90.48	8266.7547
27	S(37)	90.58	0.725	90.60	90.48	8266.7547
26	S(36)	85.60	0.566	84.57	94.59	7718.75028
drop:
25	S(32)
data_36.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
6	2cv	91.97	0.769	91.03	96.67	8703.55515
4	dis3	91.97	0.769	91.03	96.67	8703.55515
14	1ka	91.69	0.761	90.73	96.61	8659.88517
35	VS	91.69	0.761	90.73	96.61	8659.88517
29	S(80)	91.69	0.761	90.73	96.61	8659.88517
5	3cP	91.69	0.761	90.73	96.61	8659.88517
36	Svnc	91.69	0.761	90.73	96.61	8659.88517
12	nnitro	91.69	0.761	90.73	96.61	8659.88517
10	ncoi	91.69	0.761	90.73	96.61	8659.88517
13	1k	91.69	0.761	90.73	96.61	8659.88517
7	4cvCH	91.69	0.761	90.73	96.61	8659.88517
21	S(26)	91.41	0.753	90.43	96.55	8616.31887
11	noxy	91.41	0.753	90.43	96.55	8616.31887
20	S(20)	91.41	0.753	90.43	96.55	8616.31887
3	dis1	91.69	0.760	91.00	95.08	8601.548
8	6cvCH	91.41	0.752	90.70	95.00	8557.2417
28	S(60)	91.41	0.752	90.70	95.00	8557.2417
15	Shal	91.41	0.752	90.70	95.00	8557.2417
16	S(5)	91.69	0.760	91.28	93.65	8548.38925
27	S(56)	91.14	0.743	90.40	94.92	8513.87878
17	S(7)	91.14	0.743	90.40	94.92	8513.87878
19	S(17)	91.41	0.751	90.97	93.55	8502.77386
34	A	91.14	0.743	90.67	93.44	8458.289565
32	q-	91.41	0.751	91.25	92.19	8453.00692
30	eb	90.58	0.727	89.80	94.74	8424.89689
23	S(30)	90.86	0.734	90.37	93.33	8412.9089
24	S(31)	90.86	0.734	90.37	93.33	8412.9089
9	ncof	91.14	0.743	90.94	92.06	8407.2945
31	q+	90.86	0.734	90.64	91.94	8361.61626
33	m	90.86	0.734	91.19	89.39	8270.02226
26	S(37)	90.58	0.725	90.88	89.23	8222.471775
18	S(16)	90.30	0.717	90.30	90.32	8219.74527
22	S(27)	90.30	0.718	91.13	86.76	8095.59601
25	S(36)	86.15	0.583	85.31	92.68	7718.803335
drop:
6	2cv
data_35.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
34	VS	91.97	0.769	91.03	96.67	8703.55515
28	S(80)	91.97	0.769	91.03	96.67	8703.55515
35	Svnc	91.97	0.769	91.03	96.67	8703.55515
12	1k	91.97	0.769	91.03	96.67	8703.55515
4	dis3	91.97	0.769	91.03	96.67	8703.55515
11	nnitro	91.97	0.769	91.03	96.67	8703.55515
13	1ka	91.97	0.769	91.03	96.67	8703.55515
9	ncoi	91.97	0.769	91.03	96.67	8703.55515
5	3cP	91.97	0.769	91.03	96.67	8703.55515
6	4cvCH	91.69	0.761	90.73	96.61	8659.88517
20	S(26)	91.69	0.761	90.73	96.61	8659.88517
10	noxy	91.41	0.753	90.43	96.55	8616.31887
19	S(20)	91.41	0.753	90.43	96.55	8616.31887
3	dis1	91.69	0.760	91.00	95.08	8601.548
18	S(17)	91.69	0.760	91.00	95.08	8601.548
7	6cvCH	91.69	0.760	91.00	95.08	8601.548
29	eb	91.14	0.744	90.13	96.49	8573.69604
16	S(7)	91.41	0.752	90.70	95.00	8557.2417
22	S(30)	91.41	0.752	90.70	95.00	8557.2417
14	Shal	91.41	0.752	90.70	95.00	8557.2417
31	q-	91.69	0.760	91.28	93.65	8548.38925
26	S(56)	91.14	0.743	90.40	94.92	8513.87878
27	S(60)	91.14	0.743	90.67	93.44	8458.289565
23	S(31)	91.14	0.743	90.67	93.44	8458.289565
15	S(5)	91.41	0.751	91.25	92.19	8453.00692
30	q+	90.86	0.734	90.37	93.33	8412.9089
33	A	90.86	0.734	90.37	93.33	8412.9089
8	ncof	91.14	0.743	90.94	92.06	8407.2945
32	m	91.14	0.742	91.22	90.77	8360.80259
25	S(37)	90.58	0.725	90.88	89.23	8222.471775
17	S(16)	90.03	0.708	90.00	90.16	8173.67904
21	S(27)	90.30	0.718	91.13	86.76	8095.59601
24	S(36)	86.43	0.594	85.36	95.00	7847.82432
drop:
34	VS
data_34.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
28	S(80)	91.97	0.769	91.03	96.67	8703.55515
6	4cvCH	91.97	0.769	91.03	96.67	8703.55515
9	ncoi	91.97	0.769	91.03	96.67	8703.55515
12	1k	91.69	0.761	90.73	96.61	8659.88517
5	3cP	91.69	0.761	90.73	96.61	8659.88517
26	S(56)	91.69	0.761	90.73	96.61	8659.88517
4	dis3	91.69	0.761	90.73	96.61	8659.88517
11	nnitro	91.69	0.761	90.73	96.61	8659.88517
10	noxy	91.41	0.753	90.43	96.55	8616.31887
34	Svnc	91.41	0.753	90.43	96.55	8616.31887
20	S(26)	91.41	0.753	90.43	96.55	8616.31887
13	1ka	91.41	0.753	90.43	96.55	8616.31887
7	6cvCH	91.69	0.760	91.00	95.08	8601.548
18	S(17)	91.69	0.760	91.00	95.08	8601.548
29	eb	91.14	0.744	90.13	96.49	8573.69604
22	S(30)	91.41	0.752	90.70	95.00	8557.2417
3	dis1	91.41	0.752	90.70	95.00	8557.2417
27	S(60)	91.41	0.752	90.70	95.00	8557.2417
16	S(7)	91.41	0.752	90.70	95.00	8557.2417
23	S(31)	91.41	0.752	90.70	95.00	8557.2417
14	Shal	91.41	0.752	90.70	95.00	8557.2417
15	S(5)	91.69	0.760	91.28	93.65	8548.38925
31	q-	91.41	0.751	90.97	93.55	8502.77386
8	ncof	91.41	0.751	90.97	93.55	8502.77386
19	S(20)	90.58	0.728	89.54	96.36	8487.0786
30	q+	90.86	0.735	90.10	94.83	8469.331675
32	m	91.69	0.759	91.84	91.04	8453.53656
33	A	90.86	0.734	90.37	93.33	8412.9089
25	S(37)	90.58	0.725	90.88	89.23	8222.471775
17	S(16)	90.03	0.708	90.00	90.16	8173.67904
21	S(27)	90.03	0.710	91.10	85.51	8012.7957
24	S(36)	86.43	0.594	85.36	95.00	7847.82432
drop:
28	S(80)
data_33.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
11	nnitro	91.97	0.769	91.03	96.67	8703.55515
6	4cvCH	91.97	0.769	91.03	96.67	8703.55515
26	S(56)	91.97	0.769	91.03	96.67	8703.55515
5	3cP	91.97	0.769	91.03	96.67	8703.55515
20	S(26)	91.97	0.769	91.03	96.67	8703.55515
4	dis3	91.97	0.769	91.03	96.67	8703.55515
13	1ka	91.69	0.761	90.73	96.61	8659.88517
12	1k	91.69	0.761	90.73	96.61	8659.88517
10	noxy	91.69	0.761	90.73	96.61	8659.88517
33	Svnc	91.69	0.761	90.73	96.61	8659.88517
15	S(5)	91.97	0.769	91.30	95.16	8646.05697
19	S(20)	91.41	0.753	90.43	96.55	8616.31887
18	S(17)	91.69	0.760	91.00	95.08	8601.548
3	dis1	91.69	0.760	91.00	95.08	8601.548
7	6cvCH	91.69	0.760	91.00	95.08	8601.548
28	eb	91.14	0.744	90.13	96.49	8573.69604
23	S(31)	91.41	0.752	90.70	95.00	8557.2417
16	S(7)	91.41	0.752	90.70	95.00	8557.2417
22	S(30)	91.41	0.752	90.70	95.00	8557.2417
14	Shal	91.41	0.752	90.70	95.00	8557.2417
29	q+	91.41	0.752	90.70	95.00	8557.2417
31	m	91.97	0.768	91.86	92.42	8544.87932
30	q-	91.41	0.751	90.97	93.55	8502.77386
8	ncof	91.41	0.751	90.97	93.55	8502.77386
27	S(60)	91.14	0.743	90.67	93.44	8458.289565
32	A	91.14	0.743	90.67	93.44	8458.289565
9	ncoi	90.86	0.734	90.91	90.63	8313.98738
25	S(37)	90.58	0.725	90.88	89.23	8222.471775
17	S(16)	90.30	0.717	90.30	90.32	8219.74527
21	S(27)	90.03	0.710	91.10	85.51	8012.7957
24	S(36)	86.43	0.594	85.36	95.00	7847.82432
drop:
11	nnitro
data_32.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
4	dis3	91.97	0.769	91.03	96.67	8703.55515
5	3cP	91.69	0.761	90.73	96.61	8659.88517
11	1k	91.69	0.761	90.73	96.61	8659.88517
12	1ka	91.69	0.761	90.73	96.61	8659.88517
10	noxy	91.41	0.753	90.43	96.55	8616.31887
18	S(20)	91.41	0.753	90.43	96.55	8616.31887
19	S(26)	91.69	0.760	91.00	95.08	8601.548
3	dis1	91.69	0.760	91.00	95.08	8601.548
26	S(60)	91.69	0.760	91.00	95.08	8601.548
27	eb	91.14	0.744	90.13	96.49	8573.69604
13	Shal	91.41	0.752	90.70	95.00	8557.2417
15	S(7)	91.41	0.752	90.70	95.00	8557.2417
32	Svnc	91.41	0.752	90.70	95.00	8557.2417
21	S(30)	91.41	0.752	90.70	95.00	8557.2417
29	q-	91.69	0.760	91.28	93.65	8548.38925
14	S(5)	91.69	0.760	91.28	93.65	8548.38925
7	6cvCH	91.41	0.751	90.97	93.55	8502.77386
8	ncof	91.41	0.751	90.97	93.55	8502.77386
6	4cvCH	91.41	0.751	90.97	93.55	8502.77386
17	S(17)	91.41	0.751	90.97	93.55	8502.77386
25	S(56)	91.14	0.743	90.67	93.44	8458.289565
31	A	91.14	0.743	90.67	93.44	8458.289565
30	m	91.69	0.759	91.84	91.04	8453.53656
22	S(31)	91.14	0.743	90.94	92.06	8407.2945
24	S(37)	91.14	0.743	91.50	89.55	8317.708575
28	q+	90.58	0.725	90.33	91.80	8314.689825
9	ncoi	90.86	0.734	90.91	90.63	8313.98738
16	S(16)	90.58	0.725	90.60	90.48	8266.7547
23	S(36)	86.98	0.615	85.67	97.50	8022.388075
20	S(27)	90.03	0.710	91.10	85.51	8012.7957
drop:
4	dis3
data_31.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
3	dis1	92.24	0.777	91.61	95.24	8690.113225
31	Svnc	91.69	0.761	90.73	96.61	8659.88517
11	1ka	91.69	0.761	90.73	96.61	8659.88517
10	1k	91.69	0.761	90.73	96.61	8659.88517
4	3cP	91.69	0.761	90.73	96.61	8659.88517
26	eb	91.41	0.753	90.43	96.55	8616.31887
17	S(20)	91.41	0.753	90.43	96.55	8616.31887
9	noxy	91.41	0.753	90.43	96.55	8616.31887
25	S(60)	91.69	0.760	91.00	95.08	8601.548
6	6cvCH	91.69	0.760	91.00	95.08	8601.548
16	S(17)	91.97	0.768	91.58	93.75	8593.56677
5	4cvCH	91.97	0.768	91.58	93.75	8593.56677
13	S(5)	92.24	0.776	92.18	92.54	8590.95776
20	S(30)	91.41	0.752	90.70	95.00	8557.2417
14	S(7)	91.41	0.752	90.70	95.00	8557.2417
7	ncof	91.69	0.760	91.28	93.65	8548.38925
27	q+	91.14	0.743	90.40	94.92	8513.87878
24	S(56)	91.41	0.751	90.97	93.55	8502.77386
12	Shal	91.41	0.751	90.97	93.55	8502.77386
18	S(26)	91.41	0.751	90.97	93.55	8502.77386
21	S(31)	91.69	0.759	91.55	92.31	8498.83657
30	A	91.14	0.743	90.67	93.44	8458.289565
29	m	91.41	0.751	91.81	89.71	8364.53236
28	q-	91.14	0.742	91.22	90.77	8360.80259
23	S(37)	91.14	0.743	91.50	89.55	8317.708575
8	ncoi	90.86	0.734	90.91	90.63	8313.98738
15	S(16)	90.58	0.725	90.60	90.48	8266.7547
22	S(36)	86.98	0.615	85.67	97.50	8022.388075
19	S(27)	90.03	0.710	91.10	85.51	8012.7957
drop:
3	dis1
data_30.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
15	S(17)	92.52	0.785	91.92	95.31	8734.747575
12	S(5)	92.80	0.793	92.52	94.03	8729.887075
3	3cP	91.97	0.769	91.30	95.16	8646.05697
11	Shal	92.24	0.776	91.89	93.85	8638.39592
20	S(31)	92.24	0.776	91.89	93.85	8638.39592
30	Svnc	91.69	0.760	91.00	95.08	8601.548
9	1k	91.69	0.760	91.00	95.08	8601.548
10	1ka	91.69	0.760	91.00	95.08	8601.548
7	ncoi	91.97	0.768	91.58	93.75	8593.56677
4	4cvCH	91.97	0.768	91.58	93.75	8593.56677
16	S(20)	91.41	0.752	90.70	95.00	8557.2417
8	noxy	91.41	0.752	90.70	95.00	8557.2417
23	S(56)	91.69	0.760	91.28	93.65	8548.38925
13	S(7)	91.69	0.760	91.28	93.65	8548.38925
6	ncof	91.97	0.768	91.86	92.42	8544.87932
25	eb	91.41	0.751	90.97	93.55	8502.77386
5	6cvCH	91.69	0.759	91.55	92.31	8498.83657
17	S(26)	91.14	0.743	90.67	93.44	8458.289565
19	S(30)	91.14	0.743	90.67	93.44	8458.289565
14	S(16)	91.41	0.751	91.25	92.19	8453.00692
24	S(60)	91.41	0.751	91.25	92.19	8453.00692
27	q-	91.41	0.751	91.81	89.71	8364.53236
26	q+	90.86	0.734	90.64	91.94	8361.61626
22	S(37)	91.14	0.743	91.78	88.41	8278.198885
29	A	90.86	0.734	91.19	89.39	8270.02226
28	m	90.86	0.735	91.75	87.14	8192.714775
18	S(27)	90.58	0.727	91.72	85.92	8109.88774
21	S(36)	86.98	0.615	85.67	97.50	8022.388075
drop:
15	S(17)
data_29.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
29	Svnc	92.52	0.785	91.92	95.31	8734.747575
3	3cP	92.52	0.785	91.92	95.31	8734.747575
10	1ka	92.24	0.777	91.61	95.24	8690.113225
9	1k	92.24	0.777	91.61	95.24	8690.113225
8	noxy	91.97	0.769	91.30	95.16	8646.05697
15	S(20)	91.69	0.760	91.00	95.08	8601.548
13	S(7)	91.97	0.768	91.58	93.75	8593.56677
5	6cvCH	92.24	0.776	92.18	92.54	8590.95776
23	S(60)	91.97	0.768	91.86	92.42	8544.87932
19	S(31)	91.97	0.768	92.15	91.18	8500.82877
12	S(5)	91.97	0.768	92.15	91.18	8500.82877
16	S(26)	91.69	0.759	91.55	92.31	8498.83657
22	S(56)	91.69	0.759	91.55	92.31	8498.83657
4	4cvCH	91.69	0.759	91.84	91.04	8453.53656
26	q-	91.69	0.760	92.12	89.86	8412.0255
24	eb	91.41	0.751	91.53	90.91	8406.92642
7	ncoi	91.41	0.751	91.81	89.71	8364.53236
18	S(30)	91.14	0.742	91.22	90.77	8360.80259
11	Shal	91.14	0.743	91.50	89.55	8317.708575
6	ncof	91.14	0.743	91.78	88.41	8278.198885
14	S(16)	90.86	0.734	91.19	89.39	8270.02226
25	q+	90.58	0.725	90.60	90.48	8266.7547
28	A	90.86	0.735	91.47	88.24	8230.268725
21	S(37)	90.86	0.735	91.75	87.14	8192.714775
27	m	90.86	0.736	92.04	86.11	8158.9137
17	S(27)	90.86	0.736	92.04	86.11	8158.9137
20	S(36)	87.53	0.633	86.21	97.62	8103.502145
drop:
29	Svnc
data_28.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
22	S(56)	92.24	0.777	91.61	95.24	8690.113225
10	1ka	91.69	0.760	91.00	95.08	8601.548
3	3cP	91.69	0.760	91.00	95.08	8601.548
15	S(20)	91.69	0.760	91.00	95.08	8601.548
8	noxy	91.69	0.760	91.00	95.08	8601.548
23	S(60)	91.97	0.768	91.86	92.42	8544.87932
25	q+	91.41	0.751	90.97	93.55	8502.77386
9	1k	91.41	0.751	90.97	93.55	8502.77386
19	S(31)	91.97	0.768	92.15	91.18	8500.82877
12	S(5)	91.97	0.768	92.15	91.18	8500.82877
5	6cvCH	91.97	0.768	92.15	91.18	8500.82877
13	S(7)	91.69	0.759	91.55	92.31	8498.83657
18	S(30)	91.69	0.759	91.55	92.31	8498.83657
16	S(26)	91.69	0.759	91.55	92.31	8498.83657
4	4cvCH	91.41	0.751	91.81	89.71	8364.53236
11	Shal	91.41	0.751	91.81	89.71	8364.53236
24	eb	91.14	0.742	91.22	90.77	8360.80259
26	q-	91.41	0.752	92.10	88.57	8325.45427
6	ncof	91.14	0.743	91.78	88.41	8278.198885
28	A	90.86	0.734	91.19	89.39	8270.02226
7	ncoi	90.86	0.735	91.75	87.14	8192.714775
14	S(16)	90.58	0.726	91.16	88.06	8181.93066
27	m	90.86	0.736	92.04	86.11	8158.9137
17	S(27)	90.86	0.737	92.33	85.14	8127.859795
20	S(36)	87.53	0.633	86.21	97.62	8103.502145
21	S(37)	90.58	0.728	92.01	84.93	8078.01876
drop:
22	S(56)
data_27.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
13	S(7)	91.97	0.769	91.30	95.16	8646.05697
12	S(5)	91.97	0.768	91.58	93.75	8593.56677
19	S(31)	92.24	0.776	92.18	92.54	8590.95776
15	S(20)	91.41	0.752	90.70	95.00	8557.2417
24	q+	91.41	0.752	90.70	95.00	8557.2417
3	3cP	91.41	0.752	90.70	95.00	8557.2417
9	1k	91.41	0.752	90.70	95.00	8557.2417
10	1ka	91.41	0.752	90.70	95.00	8557.2417
8	noxy	91.14	0.743	90.40	94.92	8513.87878
23	eb	91.41	0.751	90.97	93.55	8502.77386
7	ncoi	91.69	0.759	91.55	92.31	8498.83657
4	4cvCH	91.69	0.759	91.55	92.31	8498.83657
22	S(60)	91.41	0.751	91.25	92.19	8453.00692
5	6cvCH	91.41	0.751	91.25	92.19	8453.00692
11	Shal	91.41	0.751	91.25	92.19	8453.00692
16	S(26)	91.41	0.751	91.25	92.19	8453.00692
18	S(30)	91.14	0.743	90.94	92.06	8407.2945
6	ncof	91.41	0.751	91.53	90.91	8406.92642
27	A	91.14	0.742	91.22	90.77	8360.80259
14	S(16)	90.86	0.734	90.91	90.63	8313.98738
26	m	90.86	0.735	91.75	87.14	8192.714775
17	S(27)	90.86	0.735	91.75	87.14	8192.714775
25	q-	90.58	0.727	91.44	86.96	8144.5844
20	S(36)	87.53	0.633	86.21	97.62	8103.502145
21	S(37)	90.03	0.712	91.67	83.56	7950.36033
drop:
13	S(7)
data_26.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
12	S(5)	91.97	0.769	91.30	95.16	8646.05697
18	S(31)	92.24	0.776	91.89	93.85	8638.39592
17	S(30)	91.41	0.752	90.70	95.00	8557.2417
3	3cP	91.41	0.752	90.70	95.00	8557.2417
7	ncoi	91.69	0.760	91.28	93.65	8548.38925
8	noxy	91.14	0.743	90.40	94.92	8513.87878
10	1ka	91.14	0.743	90.40	94.92	8513.87878
23	q+	91.14	0.743	90.40	94.92	8513.87878
9	1k	91.14	0.743	90.40	94.92	8513.87878
21	S(60)	91.41	0.751	90.97	93.55	8502.77386
15	S(26)	91.41	0.751	90.97	93.55	8502.77386
4	4cvCH	91.41	0.751	91.25	92.19	8453.00692
5	6cvCH	91.41	0.751	91.25	92.19	8453.00692
14	S(20)	90.86	0.734	90.37	93.33	8412.9089
11	Shal	91.14	0.743	90.94	92.06	8407.2945
22	eb	90.86	0.734	90.64	91.94	8361.61626
6	ncof	91.14	0.742	91.22	90.77	8360.80259
26	A	90.86	0.734	90.91	90.63	8313.98738
25	m	90.86	0.735	91.47	88.24	8230.268725
13	S(16)	90.30	0.717	90.30	90.32	8219.74527
16	S(27)	90.86	0.735	91.75	87.14	8192.714775
19	S(36)	87.53	0.633	86.21	97.62	8103.502145
24	q-	90.30	0.718	91.13	86.76	8095.59601
20	S(37)	90.03	0.711	91.38	84.51	7980.217245
drop:
12	S(5)
data_25.txt:
sort:
Column	Desc	ACC	MCC	SP	SE	Score
3	3cP	91.97	0.769	91.30	95.16	8646.05697
14	S(26)	92.24	0.776	91.89	93.85	8638.39592
8	noxy	91.69	0.760	91.00	95.08	8601.548
20	S(60)	91.97	0.768	91.58	93.75	8593.56677
7	ncoi	91.97	0.768	91.58	93.75	8593.56677
5	6cvCH	91.97	0.768	91.58	93.75	8593.56677
13	S(20)	91.41	0.752	90.70	95.00	8557.2417
10	1ka	91.41	0.752	90.70	95.00	8557.2417
9	1k	91.41	0.752	90.70	95.00	8557.2417
22	q+	91.41	0.752	90.70	95.00	8557.2417
16	S(30)	91.41	0.751	90.97	93.55	8502.77386
4	4cvCH	91.41	0.751	91.25	92.19	8453.00692
21	eb	91.14	0.743	90.94	92.06	8407.2945
11	Shal	91.41	0.751	91.53	90.91	8406.92642
6	ncof	91.14	0.742	91.22	90.77	8360.80259
24	m	91.41	0.752	92.10	88.57	8325.45427
12	S(16)	90.86	0.734	90.91	90.63	8313.98738
25	A	90.58	0.725	90.88	89.23	8222.471775
15	S(27)	90.86	0.735	91.75	87.14	8192.714775
18	S(36)	88.09	0.651	86.75	97.73	8185.46984
23	q-	90.30	0.719	91.41	85.71	8060.64264
19	S(37)	90.30	0.720	91.70	84.72	8028.8742
17	S(31)	87.26	0.618	87.10	88.24	7704.26426
drop:
3	3cP
data_24.txt:
